316	9	2019	12.08	0.5	47.1	0	0	140.79
316	10	2019	14.88	1.16	39.27	0	0	206.73
316	11	2019	18.37	0.65	37.87	0	0	223.81
316	12	2019	19.28	0.36	32.74	0	0	311.71
316	13	2019	19.65	1.27	31.13	0	0	328.86
316	14	2019	19.69	1.61	28.16	0	0	289.3
316	15	2019	19.54	1.44	23.99	0	0	218.5
316	16	2019	18.5	1.59	23.58	0	0	124.41
316	17	2019	16.16	1.27	26	0	0	22.98
316	18	2019	13.48	0.37	20.15	0	0	4.18
316	19	2019	10.22	0.61	25.92	0	0	2.68
316	20	2019	7.88	0.24	42.96	0	0	2
316	21	2019	8.5	0.07	50.58	0	0	1.56
316	22	2019	7.84	0.88	53.84	0	0	1.39
316	23	2019	7.38	0.3	57.83	0	0	1.35
317	0	2019	6.08	0.81	60.33	0	0	1.43
317	1	2019	4.71	0.71	69.56	0	0	1.42
317	2	2019	3.64	0.21	73.12	0	0	1.44
317	3	2019	4.28	0.53	75.77	0	0	1.33
317	4	2019	2.61	1.33	77.34	0	0	1.41
317	5	2019	0.53	0.83	79.6	0	0	1.27
317	6	2019	0.03	1.03	83.23	0	0	1.32
317	7	2019	4.42	0.72	78.31	0	0	1.47
317	8	2019	8.71	1.86	63.94	0	0	63.95
317	9	2019	11.85	1.9	47.1	0	0	183.31
317	10	2019	13.33	2.2	39.27	0	0	270.23
317	11	2019	13.9	2.8	37.87	0	0	285.83
317	12	2019	14.64	2.41	32.74	0	0	349.51
317	13	2019	14.59	0	31.13	0	0	342.26
317	14	2019	15.07	0.99	28.16	0	0	313.25
317	15	2019	14.93	1.46	23.99	0	0	252.64
317	16	2019	13.84	1.37	23.58	0	0	169.39
317	17	2019	10.77	0.9	26	0	0	46.19
317	18	2019	7.91	0.03	20.15	0	0	6.9
317	19	2019	6.8	0.28	25.92	0	0	3.91
317	20	2019	4.36	0.83	42.96	0	0	2.51
317	21	2019	4.07	1.42	50.58	0	0	1.92
317	22	2019	2.89	0.44	53.84	0	0	1.51
317	23	2019	1.44	0	57.83	0	0	1.45
318	0	2019	0.6	0	60.33	0	0	1.41
318	1	2019	0.34	0	69.56	0	0	1.37
318	2	2019	0.62	0	73.12	0	0	1.34
318	3	2019	-0.06	0	75.77	0	0	1.38
318	4	2019	-0.62	0.23	77.34	0	0	1.34
318	5	2019	-0.97	0.83	79.6	0	0	1.38
318	6	2019	-2.13	1.21	83.23	0	0	1.39
318	7	2019	1.18	0.72	78.31	0	0	1.39
318	8	2019	4.66	0.82	63.94	0	0	37.52
318	9	2019	6.75	0.5	47.1	0	0	142.06
318	10	2019	8.06	0.18	39.27	0	0	225.59
318	11	2019	9.48	0.23	37.87	0	0	245.65
318	12	2019	10.41	0.78	32.74	0	0	300.21
318	13	2019	11.57	1.32	31.13	0	0	300.9
318	14	2019	12.58	1.49	28.16	0	0	259.79
318	15	2019	12.92	1.76	23.99	0	0	192.08
318	16	2019	13.39	1.62	23.58	0	0	105.74
318	17	2019	10.52	0.8	26	0	0	15.87
318	18	2019	7.43	0	20.15	0	0	3.21
318	19	2019	5.95	0	25.92	0	0	2.24
318	20	2019	4.15	0.79	42.96	0	0	1.67
318	21	2019	2.21	2.67	50.58	0	0	1.32
318	22	2019	1.29	1.86	53.84	0	0	1.27
318	23	2019	0.34	1.3	57.83	0	0	1.26
319	0	2019	0.11	0.36	60.33	0	0	1.44
319	1	2019	0.55	0.64	69.56	0	0	1.35
319	2	2019	-0.07	1.01	73.12	0	0	1.32
319	3	2019	-0.23	1.4	75.77	0	0	1.26
319	4	2019	-0.72	1.09	77.34	0	0	1.28
319	5	2019	-0.13	1.09	79.6	0	0	1.23
319	6	2019	-0.35	1.61	83.23	0	0	1.28
319	7	2019	4.29	1.39	78.31	0	0	1.34
319	8	2019	7.89	0.89	63.94	0	0	17.17
319	9	2019	10.16	1.4	47.1	0	0	88.8
319	10	2019	12.32	1.3	39.27	0	0	168.96
319	11	2019	13.33	1.65	37.87	0	0	223.57
319	12	2019	14.65	2.55	32.74	0	0	269.09
319	13	2019	14.66	2.38	31.13	0	0	272.43
319	14	2019	15.52	1.49	28.16	0	0	239.41
319	15	2019	14.7	0.98	23.99	0	0	179.37
319	16	2019	13.85	1.43	23.58	0	0	89.78
319	17	2019	12.34	0.85	26	0	0	13.62
319	18	2019	9.48	0.86	20.15	0	0	7.01
319	19	2019	6.02	0.49	25.92	0	0	4.03
319	20	2019	4.37	0.15	42.96	0	0	2.21
319	21	2019	3.9	0.29	50.58	0	0	1.67
319	22	2019	4.36	0.55	53.84	0	0	1.56
319	23	2019	6.26	1.92	57.83	0	0	1.34
320	0	2019	5	2.13	60.33	0	0	1.11
320	1	2019	4.53	2.02	69.56	0	0	1.13
320	2	2019	5.44	1.49	73.12	0	0	1.23
320	3	2019	6.75	1.02	75.77	0	0	1.39
320	4	2019	6.62	0.86	77.34	0	0	1.44
320	5	2019	7.35	1.15	79.6	0	0	1.38
320	6	2019	4.9	0.57	83.23	0	0	1.35
320	7	2019	7.64	0.58	78.31	0	0	1.37
320	8	2019	10.81	1.48	63.94	0	0	17.75
320	9	2019	12.62	1.63	47.1	0	0	96.15
320	10	2019	13.63	0.64	39.27	0	0	186.71
320	11	2019	14.35	0.87	37.87	0	0	234.67
320	12	2019	15.71	1.62	32.74	0	0	284.87
320	13	2019	17.42	1.66	31.13	0	0	279.36
320	14	2019	18.28	1	28.16	0	0	247.11
320	15	2019	17.32	1.57	23.99	0	0	185.28
320	16	2019	15.88	1.94	23.58	0	0	96.78
320	17	2019	14.14	1.55	26	0	0	12.66
320	18	2019	11.74	0.62	20.15	0	0	6.68
320	19	2019	11.13	0.01	25.92	0	0	3.68
320	20	2019	10.63	0.61	42.96	0	0	2.35
320	21	2019	10.07	1.18	50.58	0	0	1.7
320	22	2019	8.56	2	53.84	0	0	1.49
320	23	2019	8.01	1.65	57.83	0	0	1.42
321	0	2019	7.42	3.35	60.33	0	0	1.49
321	1	2019	6.23	3.17	69.56	0	0	1.26
321	2	2019	4.12	2.36	73.12	0	0	1.25
321	3	2019	2.21	2.76	75.77	0	0	1.27
321	4	2019	0.43	2.8	77.34	0	0	1.28
321	5	2019	-0.61	2.58	79.6	0	0	1.3
321	6	2019	-1.73	1.84	83.23	0	0	1.34
321	7	2019	-0.97	2.17	78.31	0	0	1.32
321	8	2019	0.6	3.71	63.94	0	0	20.62
321	9	2019	1.83	4.01	47.1	0	0	109.23
321	10	2019	3.3	4.53	39.27	0	0	168.94
321	11	2019	3.86	4.24	37.87	0	0	220.44
321	12	2019	5.52	4.03	32.74	0	0	223.78
321	13	2019	5.68	3.99	31.13	0	0	226.91
321	14	2019	6.56	3.01	28.16	0	0	147.69
321	15	2019	7.5	2.33	23.99	0	0	45.9
321	16	2019	7.2	2.92	23.58	0	0	16.59
321	17	2019	5.45	3.89	26	0	0	9.43
321	18	2019	2.41	3.12	20.15	0	0	5.1
321	19	2019	0.2	0.62	25.92	0	0	3.1
321	20	2019	0.89	0.57	42.96	0	0	2.03
321	21	2019	-2.85	0.81	50.58	0	0	1.51
321	22	2019	-3	0.93	53.84	0	0	1.29
321	23	2019	-2.75	1.69	57.83	0	0	1.23
322	0	2019	-3.46	0.92	94.31	0	0	1.15
322	1	2019	-3.21	0.36	96.25	0	0	1.12
322	2	2019	-3.87	0.68	100	0	0	1.12
322	3	2019	-4.95	0.71	100	0	0	1.07
322	4	2019	-4.63	2.64	100	0	0	1.14
322	5	2019	-4.99	1.9	94.07	0	0	1.11
322	6	2019	-7.24	0.77	97.02	0	0	1.17
322	7	2019	-2.45	0.76	98.8	0	0	1.2
322	8	2019	2.44	2.7	80.89	0	0	1.38
322	9	2019	4.25	2.34	74	0	0	3.32
322	10	2019	6.93	1.86	78.25	0	0	9.04
322	11	2019	9.7	1.57	77.35	0	0	16.72
322	12	2019	10.95	2.32	74.11	0	0	16.25
322	13	2019	11.31	1.16	78.47	0	0	19.46
322	14	2019	12.26	0.89	82.34	0	0	12.54
